"Gen" "Group" "DataSet" "Bichat1.reads" "Bichat10.reads" "Bichat11.reads" "Bichat13.reads" "Bichat2.reads" "Bichat3.reads" "Bichat6.reads" "Bichat7.reads" "Bichat9.reads" "BichatK1.reads" "BichatK10.reads" "BichatK11.reads" "BichatK13.reads" "BichatK2.reads" "BichatK3.reads" "BichatK6.reads" "BichatK7.reads" "BichatK9.reads" "postF266.reads" "postPIG20.reads" "postPIG26.reads" "postPIG29.reads" "postPIG31.reads" "postPIG528.reads" "postPIG94.reads" "postPIG96.reads" "preF266.reads" "prePIG20.reads" "prePIG26.reads" "prePIG29.reads" "prePIG31.reads" "prePIG528.reads" "prePIG94.reads" "prePIG96.reads"
"MOBP1:C8URK3_ECO1A:ESCO029p04a_000040:Escherichia" "460" "MOB" 0 10.6383806310195 0.223462405467023 0.0558538398844674 0.19830600401173 0 0 0 2.16907023097667 0.538735404834815 3096.4747942578 1.22557525995844 1.02727795843496 0.59541817379411 2.48891031281146 0.729496459857894 0.665944128969965 1294.58184346747 12.4069965477889 36.779480198764 26.0851849477693 10.3341042600533 13.7357928008827 1.80319796437703 5.9277950270099 1.30869336373864 0 0.109587796098463 0.216903162209512 0 0.156515415907632 0 0.0625577916699171 0
"MOBC:B4TM81_SALSV:SAEN009p02a_001190:Salmonella" "24" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.06262502812074 27.2621781884429 6.15635751808668 17.3506178535951 8.97257432960885 0.360639592875406 5.27638898008574 1.22690002850498 0 0.182646326830771 0.0723010540698372 0.263911222376082 0.0782577079538161 0 0 0
"MOBQ:A0A3E0_LACS1:LASL001p02a_000160:Lactobacillus" "119" "MOB" 0 0 0 0 0 0 0 0 0.0586235197561262 32.0846863323845 15.9778007425137 2.5347124694595 5.36467378293815 6.63891263780433 0.173644905544985 60.1313510482864 0.245347836988934 138.372571141436 0.570436622886844 0.800520729840086 0.380805619675465 1.29652968576315 3.26778941633902 0.432767511450487 0.325703023462082 0.245380005700995 0 0 0 0 0.0782577079538161 0 0 0
"MOBV:I6TDE7_ENTHA:ENHI001c01a_025610:Enterococcus" "25" "MOB" 0 0 0 0 0 0 0 0 0 0 0 1.75480094039504 0 0 0 0 0 0.498939559404215 3.63653347090363 5.73706523052062 3.61765338691692 4.46158744806731 7.47714527467404 1.51468629007671 5.47181079416298 0 0 0.219175592196925 0 0 0.234773123861448 0 0.187673375009751 0
"MOBP1:A9BPY0_DELAS:DEAC001c01a_004530:Delftia" "491" "MOB" 0 0 0 0 0.0661020013372435 0 0 0 0 5.50707302720033 0.0862111550855055 0.250685848627863 0.228283990763325 0.92289816938087 0.0578816351816618 0.104213779979699 0.140198763993677 1.71856959350341 0.213913733582567 0.133420121640014 0.507740826233953 0.343199034466716 0.166158783881645 0.0721279185750812 0 0.408966676168326 0 0 0 0 0 0 0 0
"MOBP1:D4K1U0_9FIRM:FAPR001c01a_025590:Faecalibacterium" "26" "MOB" 0.637064858157509 1.13032794204583 0.893849621868091 0 1.12373402273314 3.24400919504053 0.0572191515246672 0.836673753293357 0.76210575682964 196.039827870447 187.423051155889 109.326883984929 0.190236658969438 205.716979045865 1076.309006203 30.3783168640823 167.292175135455 328.080479172683 6.06088911817272 0.0444733738800048 8.88546445909418 6.10131616829718 2.38160923563692 4.18341927735471 3.19188962992841 3.35352674458027 0 0 0.0723010540698372 0.0527822444752165 0 0.10157713226526 0 0
"MOBP1:C7LHL4_BRUMC:BRMI001c02a_003620:Brucella" "297" "MOB" 0 0 0 0 0 0 0 0 0 0.0598594894260906 0 0 0 0.119083634758822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBP1:D2TE66_ERWP6:ERPY002p04a_000040:Erwinia" "460" "MOB" 0 0 0.0744874684890075 0 0.132204002674487 0 0.0572191515246672 0 0 1.19718978852181 0.258633465256517 86.7094496420596 0 13.4564507277469 0.115763270363324 2.65745138948233 0.0350496909984192 0.0554377288226906 64.9584704312394 63.5969246484068 58.1363246037876 42.0609483351987 35.3364347054966 2.38022131297768 11.6601682399426 5.6437401311229 0 0.182646326830771 0.144602108139674 0.211128977900866 0.234773123861448 0 0 0
"MOBT:F2HNY3_LACLV:LALA006c01a_023060:Lactococcus" "27" "MOB" 0 0 0 0 0 0 0 0 0 0 0 1.28128322632019 0.0760946635877751 0.059541817379411 0.0578816351816618 1.77163425965489 0.0700993819968384 0.0554377288226906 0.713045778608555 0.355786991040038 0.571208429513197 1.14399678155572 7.25560022949851 0.144255837150162 0 0.245380005700995 0 0 0 0 0 0 0 0
"MOBV:Q64S81_BACFR:BAFR001c01a_029420:Bacteroides" "28" "MOB" 0.21235495271917 2.19416600514778 9.45990849810396 0 0 0.207064416704715 20.8277711549789 23.3671026812645 1.17247039512252 1.79578468278272 231.247054991021 718.827743948806 1.63603526713716 1.16106543889851 74.3200195732538 4386.30589245555 5576.05534093851 472.939264586373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBQ:Q131S0_RHOPS:RHPA002c01a_039760:Rhodopseudomonas" "172" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.213913733582567 0 0.126935206558488 0 0.0553862612938818 0.216383755725244 0.130281209384833 0.16358667046733 0 0 0 0 0 0 0 0
"MOBH:F4G795_ALIDK:ALDE002c01a_019230:Alicycliphilus" "203" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0.0278539831808736 0 0 0 0 0 0 0 0 0.0634676032792441 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBT:C6GQF1_STRSX:STSU005c01a_001320:Streptococcus" "14" "MOB" 0 0 0 0 0 0 0 0 0 0 0.0287370516951685 0 0 0 0 0 0 0 0.213913733582567 0.0889467477600096 0 0.343199034466716 0 0.216383755725244 0 0 0 0 0 0 0 0 0 0
"MOBH:K0BHI4_ECO1E:ESCO058c01a_045200:Escherichia" "530" "MOB" 0 2.99204455247424 0 0 0 0 0 0 0.644858717317388 0.239437957704362 1216.15202773953 3.31462399852396 0.228283990763325 0.238167269517644 0.347289811089971 0.260534449949248 0.175248454992096 431.360967969355 1.35478697935626 5.02549124844054 1.14241685902639 5.22425196910446 1.8277466226981 0.144255837150162 1.30281209384833 0 0 0 0.0723010540698372 0 0 0 0 0
"MOBP1:E6UCR7_RUMA7:RUAL001c01a_022260:Ruminococcus" "30" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.888546445909418 0.0762664521037147 11.9634324394785 10.2421644376615 1.43309330323316 0.327173340934661 0 0 0 0 0 0.30473139679578 0 0
"MOBV:C6GT57_STRS4:STSU004c01a_009990:Streptococcus" "180" "MOB" 0 0 0 0 0.0661020013372435 0 0 0 0.0586235197561262 24.9015476012537 5.60372508055786 3.62101781351357 0.0380473317938876 13.2778252756087 5.49875534225787 0.937924019817292 1.19168949394625 126.009957613976 10.9096004127109 23.1706277914825 42.5232941970936 24.595930803448 37.8842027250151 8.79960606615991 62.6652617141047 2.12662671607529 0.102260180064838 0.109587796098463 0.144602108139674 0.105564488950433 0.0782577079538161 0 0.437904541689419 0.107637968733753
"MOBP1:T1ZEP8_STRIT:STIT002c01a_009660:Streptococcus" "339" "MOB" 0 0 0 0 0 0 0 0 0 0 0.143685258475843 0.0557079663617473 0.0380473317938876 0 0.231526540726647 0 0 2.16207142408493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBT:T2A188_STRAP:STAN002c01a_010610:Streptococcus" "103" "MOB" 0.141569968479447 0.0664898789438721 0.223462405467023 0.0558538398844674 0 0.897279139053764 0.62941066677134 0.119524821899051 0 116.546425912598 24.5127050959787 78.241838755074 52.3911758801832 43.8227775912465 1462.84256594614 273.248531106771 34.9445419254239 99.9542250673111 94.9063931327987 125.993068202054 134.107045729043 135.411085710146 137.524086792708 42.7718557150232 100.772515459168 41.5510142987019 0.255650450162095 0.328763388295388 0.216903162209512 0.422257955801732 0.234773123861448 0.05078856613263 0.0625577916699171 0
"MOBT:D2BN15_LACLK:LALA004c01a_003160:Lactococcus" "27" "MOB" 0 0 0 0 0 0 0 0 0 0 0 1.30913720950106 0.0760946635877751 0.059541817379411 0.0578816351816618 1.71952736966504 0.0700993819968384 0.0554377288226906 0.784350356469411 0.355786991040038 0.507740826233953 1.33466291181501 8.03100788761286 0.144255837150162 0 0.245380005700995 0 0 0 0 0 0 0 0
"MOBQ:D2TNV7_CITRI:CIRO001c01a_019880:Citrobacter" "102" "MOB" 0 0.332449394719361 0 0 0.0661020013372435 0 0 0 0.117247039512252 0 70.1471431879063 0.0835619495426209 0.0380473317938876 0.059541817379411 0 0 0 24.6143515972746 0 0.0444733738800048 0 0.0762664521037147 0.0553862612938818 2.52447715012784 0.0651406046924165 0 0 0 0 0 0 0 0 0
"MOBH:I1YFM4_METFJ:MEJ7001c01a_005390:Methylophaga" "454" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427827467165133 1.46762133804016 0.126935206558488 0.495731938674146 0.332317567763291 0 0.521124837539332 0 0 0 0 0 0 0 0 0
"MOBT:T1ZJX6_STRIT:STIT003c01a_006330:Streptococcus" "103" "MOB" 0.141569968479447 0.0664898789438721 0.223462405467023 0.0558538398844674 0 0.897279139053764 0.62941066677134 0.119524821899051 0 117.803475190546 25.5472389570048 80.219471560916 52.5814125391526 44.7754466693171 1467.99403147731 276.739692736091 36.9774240033322 104.832745203708 94.5498702434944 125.014653976693 133.662772506088 134.457755058849 136.97022417977 41.9063206921222 100.446812435706 41.3874276282346 0.255650450162095 0.328763388295388 0.216903162209512 0.422257955801732 0.234773123861448 0.05078856613263 0.0625577916699171 0
"MOBP1:D2TVB8_CITRI:CIRO001p02a_000530:Citrobacter" "32" "MOB" 0 0 0.223462405467023 0 0 0 0 0 0 0.0598594894260906 0.143685258475843 51.4463069350736 0.0380473317938876 0 11.6920903066957 0 0 0.554377288226906 0.213913733582567 0.222366869400024 0.190402809837732 0.381332260518574 0.166158783881645 0 0.325703023462082 4.25325343215059 0 0.0365292653661542 0 0 0 0 0 0
"MOBT:D0K6C1_STAAD:STAU016c01a_018920:Staphylococcus" "33" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156320669969549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBF:G2SDA0_ENTAL:ENAS001p01a_000860:Enterobacter" "34" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0.0278539831808736 0 0.684730899863226 0.0578816351816618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBF:D5CKN6_ENTCC:ENCL001p02a_001810:Enterobacter" "34" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0.0278539831808736 0 0 0.0578816351816618 0 0 0 0 0 0 0 0 0.0721279185750812 0 0 0 0 0 0 0 0 0 0
"MOBQ:F4FXS1_LACBN:LABU001p03a_000120:Lactobacillus" "119" "MOB" 0.0707849842397233 0 0 0 0 0 0 0 0 196.039827870447 1.0920079644164 111.722326538484 1.02727795843496 56.9517483234066 0.115763270363324 47.5735905607327 0.771093201965222 7.42865566224054 0.499132045025989 0.756047355960081 1.14241685902639 1.7922616244373 8.14178041020062 2.95724466157833 0.521124837539332 0.490760011401991 0 0 0 0 0 0 0 0
"MOBF:S4ZXX8_LACRH:LARH005c01a_020210:Lactobacillus" "36" "MOB" 0.0707849842397233 0 0 0.0558538398844674 0 0 0 0 0 158.687506468566 0.057474103390337 0.111415932723495 71.4528891089208 34.8319631669554 0 0 0.490695673977869 0 0 0 0 0.0762664521037147 0.0553862612938818 0 0 0 0 0 0 0 0 0 0 0
"MOBQ:B4TM88_SALSV:SAEN009p01a_000040:Salmonella" "37" "MOB" 0 0 0 0 0 0 0 0 0 0.838032851965268 0.229896413561348 0 0 0.774043625932343 0.289408175908309 0 0 0.443501830581525 0.570436622886844 2.62392905892028 0.126935206558488 1.18213000760758 0.221545045175527 1.08191877862622 0.0651406046924165 8.9154735404695 0 0.0365292653661542 0 0 0 0 0 0
"MOBQ:F8AUQ4_BIFLN:BILO010p02a_000030:Bifidobacterium" "38" "MOB" 0.353924921198616 0 0 0 0.132204002674487 0 3.43314909148003 0.0597624109495255 0.175870559268378 4.48946170695679 0.0287370516951685 0 0.0760946635877751 5.53738901628522 0.173644905544985 465.627168949296 0.665944128969965 0 0 0 0 0 0 0.0721279185750812 0 0 0 0 0 0 0 0 0 0
"MOBP1:H6MMS1_ECOLX:ESCO048p03a_000050:Escherichia" "460" "MOB" 0 0.132979757887744 0.0744874684890075 0 0.0661020013372435 0 0 0 0.0586235197561262 12.6902117583312 43.3354739563141 18.9128545798132 0 35.7548613363363 0 0.0521068899898496 0.105149072995258 20.4565219355728 526.584307502418 510.065125029775 202.842460080464 158.596087149675 151.869128467824 176.424888834649 98.2971724808565 10.3059602394418 0.51130090032419 0.584468245858467 0.144602108139674 0.316693466851299 0.39128853976908 0.05078856613263 0.125115583339834 0.107637968733753
"MOBP1:Q8ABK9_BACTN:BATH001c01a_001010:Bacteroides" "39" "MOB" 0.566279873917786 11.5027490572899 0.148974936978015 2.12244591560976 0.330510006686217 0.0690214722349049 7.1523939405834 6.3348155606497 18.2319146441552 2.15494161933926 1773.27724895376 1.50411509176718 525.776078059732 1.6076290692441 37.3915363273535 2596.53843508419 2649.05564566052 6247.49941194429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBP1:H2A9L4_STRMD:STMC001p01a_000150:Streptococcus" "40" "MOB" 0 0 0.148974936978015 0 0 0 0 0 0 0.179578468278272 0.143685258475843 15.3753987158422 0.494615313320538 0.506105447724993 0.173644905544985 6.5133612487312 0.0350496909984192 0.94244138998574 6.77393489678128 3.33550304100036 8.12385321974325 15.8634220375727 86.9010439701005 1.08191877862622 5.9277950270099 1.6358667046733 0.051130090032419 0.0365292653661542 0.0723010540698372 0.0527822444752165 0.547803955676712 0.05078856613263 0.0625577916699171 0
"MOBV:D5SZK0_LEUKI:LEKI001p05a_000080:Leuconostoc" "41" "MOB" 0.0707849842397233 0 0.0744874684890075 0 0.0661020013372435 0 0 0.0597624109495255 0 48.3664674562812 1.0920079644164 22.6452883260503 6.1256204188159 16.5526252314763 1.44704087954155 3.17852028938082 5.50280148675181 9.59072708632547 3.13740142587764 2.17919532012023 3.68112099019616 12.9652968576315 55.7739651229389 0.360639592875406 0.325703023462082 0.736140017102986 0 0.0365292653661542 0 0 0.313030831815264 0 0 0
"MOBH:A1W5S7_ACISJ:ACJS001c01a_013630:Acidovorax" "424" "MOB" 0 0 0 0 0 0 0 0 0 0.0598594894260906 0 0 0 0.0297709086897055 0 0 0 0 0 0 0 0.0381332260518574 0 0 0 0 0 0 0 0 0 0 0 0
"MOBT:Q839M1_ENTFA:ENFA001c01a_001330:Enterococcus" "42" "MOB" 0.141569968479447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBQ:B1LRZ7_ECOSM:ESCO019p02a_000020:Escherichia" "43" "MOB" 0 0 0 0 0 0 0.0572191515246672 0 0 1.13733029909572 0.689689240684044 0.0278539831808736 0 0.0297709086897055 16.9014374730452 21.3117180058485 0 2.27294688173031 213.34329695968 136.533257811615 206.967854293615 96.6677280414584 107.393960648837 250.860900804133 48.1389068676958 11.7782402736478 0.562430990356609 0.365292653661542 0.939913702907883 0.263911222376082 0.39128853976908 0.5078856613263 0.125115583339834 0
"MOBF:H6RU42_BLASD:BLSA001c01a_046720:Blastococcus" "44" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0713045778608555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBQ:Q8GN74_BIFLD:BILO002p01a_000020:Bifidobacterium" "38" "MOB" 0.42470990543834 0 0 0 0.0661020013372435 0 2.9753958792827 0.0597624109495255 0.117247039512252 6.82398179457432 0.0287370516951685 0 0.0760946635877751 7.53203989849549 0.0578816351816618 698.597074093913 0.87624227496048 0 0 0 0 0 0 0.0721279185750812 0 0 0 0 0 0 0 0 0 0
"MOBF:Q5WSA7_LEGPA:LEPN003p01a_000390:Legionella" "46" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142609155721711 0.0889467477600096 0.126935206558488 0.0381332260518574 0 0 0 0 0 0 0 0 0 0 0 0
"MOBT:Q8E007_STRA5:STAG001c01a_010010:Streptococcus" "103" "MOB" 0.141569968479447 0.0664898789438721 0.223462405467023 0.0558538398844674 0 0.897279139053764 0.62941066677134 0.119524821899051 0 116.546425912598 24.4264939408932 78.2696927382549 52.3531285483893 43.8227775912465 1462.90044758132 273.196424216781 34.9445419254239 100.508602355538 94.5498702434944 125.014653976693 133.662772506088 134.457755058849 136.97022417977 41.9063206921222 100.446812435706 41.3874276282346 0.255650450162095 0.328763388295388 0.216903162209512 0.422257955801732 0.234773123861448 0.05078856613263 0.0625577916699171 0
"MOBP1:Q5J3Y4_SALCH:SAEN004p01a_000970:Salmonella" "90" "MOB" 0 0 0 0.949515278035947 0 0 0 0 0 0.299297447130453 0.20115936186618 8.60688080288995 2114.36632244992 0.416792721655877 27.4358950761077 0.260534449949248 0.245347836988934 0.443501830581525 20.1078909567613 8.76125465436094 31.1625932101089 22.8799356311144 24.369954969308 73.2819652722825 17.52282266226 3.27173340934661 0.051130090032419 0 0 0 0 0.05078856613263 0.187673375009751 0
"MOBT:F5WVZ9_STRG1:STGA003c01a_016260:Streptococcus" "103" "MOB" 0.141569968479447 0.0664898789438721 0.223462405467023 0.0558538398844674 0 0.897279139053764 0.62941066677134 0.119524821899051 0 116.546425912598 24.5127050959787 78.241838755074 52.3911758801832 43.8227775912465 1462.84256594614 273.248531106771 34.9445419254239 99.9542250673111 94.9063931327987 125.993068202054 134.107045729043 135.411085710146 137.524086792708 42.7718557150232 100.772515459168 41.5510142987019 0.255650450162095 0.328763388295388 0.216903162209512 0.422257955801732 0.234773123861448 0.05078856613263 0.0625577916699171 0
"MOBP2:B3W806_LACCB:LACA002c01a_005860:Lactobacillus" "123" "MOB" 0.0707849842397233 0 0 0.111707679768935 0.0661020013372435 0 0 0 0 148.331814797852 0 0.222831865446989 118.935959187693 42.959421239245 0 0.156320669969549 0.806142892963641 0.166313186468072 0.0713045778608555 0.0889467477600096 0.253870413116977 0.228799356311144 0.110772522587764 0.144255837150162 0.0651406046924165 0.16358667046733 0 0 0 0 0 0 0 0
"MOBP1:T1ZJP7_STRIT:STIT003c01a_009890:Streptococcus" "339" "MOB" 0 0 0 0 0 0 0 0 0 0 0.862111550855055 3.23106204898134 0.0760946635877751 0.0297709086897055 0.347289811089971 0.416855119918797 0.245347836988934 1.05331684763112 0 0.0444733738800048 0 0 0.0553862612938818 0 0 0 0 0 0 0 0 0 0 0
"MOBV:G2SXG8_ROSHA:ROHO001c01a_022430:Roseburia" "47" "MOB" 0.778634826636956 1.92820648937229 3.42642355049435 2.45756895491657 0.727122014709678 0.483150305644334 1.02994472744401 1.13548580804098 1.87595263219604 195.97996838102 162.306867974312 136.066707838568 398.850179195323 90.1463115124283 113.158596780149 200.090457561022 189.688927683445 245.866327328633 1321.27382776165 1362.61970230947 1121.78988796064 939.793356048025 684.684962114966 1748.02010666709 900.764281686735 1347.9541646508 16.3616288103741 22.0636762811571 15.9062318953642 17.3653584323462 11.3473676533033 21.0772549450414 16.7654881675378 14.423487810323
"MOBQ:D3H4N9_ECO44:ESCO031c01a_028480:Escherichia" "437" "MOB" 0 0.265959515775488 0 0 0 0.0690214722349049 0 0 0.117247039512252 0.119718978852181 28.9669481087299 8.85756665151781 23.6273930440042 0.92289816938087 15.0492251472321 2.60534449949248 0 4.76764467875139 0.285218311443422 0.711573982080077 0.126935206558488 0.152532904207429 0.221545045175527 0.0721279185750812 0.195421814077249 0 0 0 0 0 0 0 0 0
"MOBP1:S5QUW2_CHLTH:CHTR054c01a_008290:Chlamydia" "291" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6417412007477 0.444733738800048 0.825078842630174 1.63972872022987 0.720021396820463 0 0.0651406046924165 0.0817933352336652 0 0 0 0 0 0 0 0
"MOBT:B1MYV4_LEUCK:LECI001c01a_008980:Leuconostoc" "48" "MOB" 0 0 0 0 0 0 0 0 0 0 0.0862111550855055 0.167123899085242 0 0.178625452138233 0 0 0.0350496909984192 0.609815017049596 0 0.0444733738800048 0 0 0.0553862612938818 0 0 0 0 0.0365292653661542 0 0 0 0 0 0
"MOBV:D5SZU0_LEUKI:LEKI001p02a_000360:Leuconostoc" "41" "MOB" 0 0 0 0 0 0 0 0 0 13.4085256314443 0.143685258475843 3.73243374623707 2.4350292348088 6.72822536387344 0.405171446271633 0.833710239837593 1.8225839319178 1.21963003409919 0.499132045025989 0.978414225360105 0.698143636071685 2.97439163204488 10.0802995554865 0.216383755725244 0.0651406046924165 0.16358667046733 0 0.0365292653661542 0 0 0.0782577079538161 0 0 0
"MOBV:C4ZE62_EUBR3:EURE001c01a_035800:Eubacterium" "50" "MOB" 0 0 0 9.38344510059053 0.0661020013372435 0.13804294446981 0.0572191515246672 0.179287232848577 0 0.598594894260906 1.20695617119708 2.59042043582125 2073.96005608481 0.506105447724993 79.587248374785 11.9324778076756 50.1911575097363 0.665252745872287 0.6417412007477 0.400260364920043 0.76161123935093 0.610131616829718 0.166158783881645 0.216383755725244 0.521124837539332 3.02635340364561 0 0 0 0 0 0 0 0
"MOBP1:Q8FWS2_BRUSU:BRSU001c02a_003620:Brucella" "297" "MOB" 0 0 0 0 0 0 0 0 0 0.239437957704362 0 0 0 0.476334539035288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBP1:B5E5A6_STRP4:STPN006c01a_012480:Streptococcus" "51" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.983987798088251 0.0521068899898496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBP2:F2MF55_LACCD:LACA004c01a_006130:Lactobacillus" "123" "MOB" 0.0707849842397233 0 0 0.111707679768935 0.0661020013372435 0 0 0 0 148.331814797852 0 0.222831865446989 118.935959187693 42.959421239245 0 0.156320669969549 0.806142892963641 0.166313186468072 0.0713045778608555 0.0889467477600096 0.253870413116977 0.228799356311144 0.110772522587764 0.144255837150162 0.0651406046924165 0.16358667046733 0 0 0 0 0 0 0 0
"MOBP2:T1THA2_LACPA:LAPA001p02a_000070:Lactobacillus" "123" "MOB" 0.0707849842397233 0 0 0.111707679768935 0.0661020013372435 0 0 0 0 185.684136199733 0 0.250685848627863 144.998381466505 53.7960320022978 0 0.156320669969549 1.08654042095099 0.166313186468072 0 0.133420121640014 0.380805619675465 0.228799356311144 0.110772522587764 0.144255837150162 0.0651406046924165 0.16358667046733 0 0 0 0 0 0 0 0
"MOBV:I0GN21_SELRL:SERU001c01a_004860:Selenomonas" "52" "MOB" 0 0 0 0 0 0 0 0 0 0 0.0287370516951685 0 0 0 0 0 0 0 1.42609155721711 2.13472194624023 1.39628727214337 1.14399678155572 0.720021396820463 0.504895430025569 0.586265442231748 0.736140017102986 0.051130090032419 0 0 0.0527822444752165 0 0 0 0
"MOBT:A4VYS6_STRS2:STSU002c01a_001390:Streptococcus" "14" "MOB" 0 0 0 0 0 0 0 0 0 0 0.0287370516951685 0 0 0 0 0 0 0 0.213913733582567 0.0889467477600096 0 0.343199034466716 0 0.216383755725244 0 0 0 0 0 0 0 0 0 0
"MOBP1:A6V7P5_PSEA7:PSAE003c01a_037220:Pseudomonas" "491" "MOB" 0 0 0 0 0.0661020013372435 0 0 0 0 4.96833762236552 0.0862111550855055 0.250685848627863 0.15218932717555 1.22060725627793 0.0578816351816618 0.208427559959398 0.105149072995258 1.94032050879417 0.213913733582567 0.133420121640014 0.825078842630174 0.457598712622288 0.332317567763291 0.216383755725244 0 0.490760011401991 0 0 0 0 0 0 0 0
"MOBV:I3YIR0_ALIFI:ALFI001c01a_004650:Alistipes" "54" "MOB" 0.141569968479447 1.59575709465293 0.0744874684890075 0 0 5.86682513996692 1.02994472744401 2.09168438323339 0.76210575682964 6.16552741088733 244.552309925884 0.194977882266115 0.342425986144988 0.387021812966171 2861.78380665172 254.281623150466 394.869818788191 369.326149416765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBQ:G2T5D4_ROSHA:ROHO001c01a_027050:Roseburia" "55" "MOB" 0.42470990543834 2.19416600514778 2.68154886560427 1.17293063757382 0.19830600401173 0.828257666818859 0.343314909148003 0.119524821899051 0.879352796341892 64.5883890907517 373.351775623629 277.258548582416 255.069312346222 12.4740107409866 240.498194179805 86.6537580531198 24.7801315358824 309.786028661195 12.6209102813714 6.35969246484068 3.04644495740372 2.47865969337073 3.0462443711635 4.03916344020455 2.47534297831183 22.5749605244916 0 0.182646326830771 0 0.0527822444752165 0 0.05078856613263 0.0625577916699171 0.107637968733753
"MOBT:F5X331_STRPX:STPT001c01a_016140:Streptococcus" "103" "MOB" 0.141569968479447 0.0664898789438721 0.223462405467023 0.111707679768935 0 0.759236194583954 0.62941066677134 0.119524821899051 0 109.363287181467 23.1333266146106 73.7852014461342 49.3473893366722 41.4411048960701 1382.1555665029 258.867029469573 33.1219579935061 98.7345950332119 93.266387841999 123.146772273733 130.489392342126 134.114556024382 134.533228682839 42.627599877873 98.2320318761641 39.5879742530939 0.255650450162095 0.328763388295388 0.289204216279349 0.369475711326515 0.234773123861448 0.05078856613263 0.0625577916699171 0
"MOBP1:S5I2S2_SALET:SAEN027p02a_000310:Salmonella" "4" "MOB" 0 0 0.670387216401068 0 0 0 0 0 0 0.0598594894260906 0.0862111550855055 78.5203785868828 6.27780974599145 0.119083634758822 0.115763270363324 0.0521068899898496 0 0.498939559404215 0.499132045025989 2.84629592832031 1.07894925574715 1.60159549417801 1.10772522587764 0.144255837150162 0.716546651616581 0.16358667046733 0 0 0 0 0 0 0 0
"MOBV:D5SZP8_LEUKI:LEKI001p03a_000150:Leuconostoc" "41" "MOB" 0 0 0 0 0 0 0 0.0597624109495255 0 75.7222541240046 1.0057968093309 21.5311289988153 8.18017633568583 25.6625232905261 1.9679755961765 4.89804765904586 8.06142892963641 8.75916115398511 3.35131515946021 1.73446158132019 2.85604214756599 10.6010368424164 44.4751678189871 0.721279185750812 0.325703023462082 0.327173340934661 0 0.0365292653661542 0 0 0.234773123861448 0 0 0
"MOBP1:H2A902_STRMD:STMC001c01a_018720:Streptococcus" "278" "MOB" 0 0 0 0 0 0 0 0 0 159.585398809957 1.72422310171011 6.04431435024958 0.798993967671639 6.78776718125285 0.347289811089971 0.781603349847744 13.3188825793993 0.776128203517668 2.49566022512994 0.311313617160034 33.0666213084862 6.33011552460832 5.81555743585759 41.4014252620966 13.8749487994847 1.22690002850498 0 0 0 0 0.0782577079538161 0.05078856613263 0 0
"MOBH:C5BDJ5_EDWI9:EDIC001c01a_003570:Edwardsiella" "58" "MOB" 0 0 0 0 0 0 0 0 0 0 0 0 0.0380473317938876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOBQ:E0SZS2_STRZA:STPN013c01a_011580:Streptococcus" "188" "MOB" 0 0 0 0 0 0 0 0 0 0.0598594894260906 0 0 0 0 0 0 0.0350496909984192 0 0.0713045778608555 0 0 0.0762664521037147 0.0553862612938818 0 0 0 0 0 0 0 0 0 0 0
